subid;sex;age;country;person;bond;valence;face;hand;leg
560089;male;45;uk;Partner;10;10;0.74038;0.86222;0.59317
560089;male;45;uk;Mother;10;7;0;0;9.71E-05
560089;male;45;uk;Father;NA;NA;NA;NA;NA
560089;male;45;uk;Sister;NA;NA;NA;NA;NA
560089;male;45;uk;Brother;9;5;0;0;0
560089;male;45;uk;Aunt;6;2;0;0;0
560089;male;45;uk;Uncle;6;2;0.00092721;0.18821;0
560089;male;45;uk;F_Cousin;5;2;0.00092721;0.17862;0
560089;male;45;uk;M_Cousin;4;1;0.00092721;0.16655;0
560089;male;45;uk;F_Friend;7;2;0.00092721;0.18643;0
560089;male;45;uk;M_Friend;7;2;0.00092721;0.20774;0
560089;male;45;uk;F_Acq;5;1;0;0;0
560089;male;45;uk;M_Acq;3;1;0;0;0
560089;male;45;uk;F_Stranger;2;1;0;0;0
560089;male;45;uk;M_Stranger;2;1;0;0;0
561992;female;45;uk;Partner;10;10;0.99861;0.98047;0.99922
561992;female;45;uk;Mother;NA;NA;NA;NA;NA
561992;female;45;uk;Father;NA;NA;NA;NA;NA
561992;female;45;uk;Sister;6;10;0.99954;0.98366;0.00067935
561992;female;45;uk;Brother;8;10;0.98563;0.84162;0.0005823
561992;female;45;uk;Aunt;4;10;0.95457;0.93608;0.0005823
561992;female;45;uk;Uncle;4;10;0.99954;0.91122;0.0007764
561992;female;45;uk;F_Cousin;4;10;0.97589;0.78764;0.0003882
561992;female;45;uk;M_Cousin;4;10;0.99954;0.91442;0.0007764
561992;female;45;uk;F_Friend;6;7;0.9898;0.9581;0.00087345
561992;female;45;uk;M_Friend;7;5;0.96106;0.89205;0.00067935
561992;female;45;uk;F_Acq;2;3;0.0018544;0.98331;0.00048525
561992;female;45;uk;M_Acq;2;2;0.0018544;0.93501;0.0001941
561992;female;45;uk;F_Stranger;1;2;0.0018544;0.96023;0.0001941
561992;female;45;uk;M_Stranger;1;2;0.0018544;0.93359;0
562415;male;48;uk;Partner;1;10;1;1;1
562415;male;48;uk;Mother;NA;NA;NA;NA;NA
562415;male;48;uk;Father;NA;NA;NA;NA;NA
562415;male;48;uk;Sister;NA;NA;NA;NA;NA
562415;male;48;uk;Brother;NA;NA;NA;NA;NA
562415;male;48;uk;Aunt;8;6;0.53778;0.99929;0.0013587
562415;male;48;uk;Uncle;NA;NA;NA;NA;NA
562415;male;48;uk;F_Cousin;3;5;0.50626;0.99929;0.0013587
562415;male;48;uk;M_Cousin;3;5;0.0018544;0.99929;0.0034938
562415;male;48;uk;F_Friend;4;5;0.0018544;0.99929;0.0051436
562415;male;48;uk;M_Friend;7;5;0.0018544;0.99929;0.0052407
562415;male;48;uk;F_Acq;5;5;0.121;0.99929;0.011355
562415;male;48;uk;M_Acq;5;5;0.0018544;0.99929;0.0012616
562415;male;48;uk;F_Stranger;2;3;0.0018544;0.99929;0.0011646
562415;male;48;uk;M_Stranger;2;3;0.0018544;0.99929;0.0035908
562752;female;44;uk;Partner;10;10;0.89708;0.78161;0.57618
562752;female;44;uk;Mother;NA;NA;NA;NA;NA
562752;female;44;uk;Father;NA;NA;NA;NA;NA
562752;female;44;uk;Sister;7;6;0.80992;0.8125;0.44556
562752;female;44;uk;Brother;9;7;0.0050997;0.73509;0.3915
562752;female;44;uk;Aunt;5;6;0.76773;0.82884;0.55881
562752;female;44;uk;Uncle;3;5;0.0018544;0.90589;0
562752;female;44;uk;F_Cousin;1;3;0.93695;0.58771;0.45419
562752;female;44;uk;M_Cousin;4;6;0.0013908;0.86541;0.0001941
562752;female;44;uk;F_Friend;9;8;0.59527;0.68714;0.54707
562752;female;44;uk;M_Friend;3;6;0.01159;0.65483;0.00067935
562752;female;44;uk;F_Acq;3;4;0.015299;0.85902;9.71E-05
562752;female;44;uk;M_Acq;2;3;0.00046361;0.55256;0
562752;female;44;uk;F_Stranger;1;2;0.0013908;0.79332;0.0001941
562752;female;44;uk;M_Stranger;1;1;0.0013908;0.86009;9.71E-05
565646;female;40;uk;Partner;9;9;0.98795;0.50639;0.0074728
565646;female;40;uk;Mother;3;3;0.0018544;0.75781;0.0040761
565646;female;40;uk;Father;NA;NA;NA;NA;NA
565646;female;40;uk;Sister;2;2;0.9796;0.92543;0.77882
565646;female;40;uk;Brother;7;8;0.00046361;0.65021;0
565646;female;40;uk;Aunt;1;3;0.00092721;0.55717;0
565646;female;40;uk;Uncle;1;3;0.0013908;0.24077;0
565646;female;40;uk;F_Cousin;1;3;0.00092721;0.65767;9.71E-05
565646;female;40;uk;M_Cousin;1;3;0.00092721;0.6282;0
565646;female;40;uk;F_Friend;1;3;0.00092721;0.62749;0
565646;female;40;uk;M_Friend;3;3;0.00046361;0.66122;0
565646;female;40;uk;F_Acq;NA;NA;NA;NA;NA
565646;female;40;uk;M_Acq;NA;NA;NA;NA;NA
565646;female;40;uk;F_Stranger;1;2;0.00046361;0.69034;0.00087345
565646;female;40;uk;M_Stranger;1;2;0.00092721;0.68857;0
566427;male;42;uk;Partner;10;10;0.82197;0.85263;0.8455
566427;male;42;uk;Mother;NA;NA;NA;NA;NA
566427;male;42;uk;Father;10;10;0.00092721;0.64595;0
566427;male;42;uk;Sister;10;9;0.0027816;0.55717;0
566427;male;42;uk;Brother;9;9;0;0;0.0001941
566427;male;42;uk;Aunt;8;10;0.024108;0;0.0001941
566427;male;42;uk;Uncle;8;9;0.046361;0;9.71E-05
566427;male;42;uk;F_Cousin;8;9;0.098285;0;0.0001941
566427;male;42;uk;M_Cousin;8;9;0;0;0
566427;male;42;uk;F_Friend;8;10;0.14465;0;0.0001941
566427;male;42;uk;M_Friend;8;8;0;0;9.71E-05
566427;male;42;uk;F_Acq;8;9;0;0;0
566427;male;42;uk;M_Acq;8;9;0.064441;0;9.71E-05
566427;male;42;uk;F_Stranger;8;8;0;0;0
566427;male;42;uk;M_Stranger;8;9;0;0;0
570562;male;65;uk;Partner;NA;NA;NA;NA;NA
570562;male;65;uk;Mother;8;8;0.48308;0.92543;0
570562;male;65;uk;Father;NA;NA;NA;NA;NA
570562;male;65;uk;Sister;NA;NA;NA;NA;NA
570562;male;65;uk;Brother;8;8;0.0013908;0.95348;0
570562;male;65;uk;Aunt;NA;NA;NA;NA;NA
570562;male;65;uk;Uncle;NA;NA;NA;NA;NA
570562;male;65;uk;F_Cousin;6;7;0.3491;0.87607;0.0001941
570562;male;65;uk;M_Cousin;6;7;0.0018544;0.86399;0.0001941
570562;male;65;uk;F_Friend;NA;NA;NA;NA;NA
570562;male;65;uk;M_Friend;5;6;0.0018544;0.86364;0
570562;male;65;uk;F_Acq;5;6;0.0018544;0.84837;0.0012616
570562;male;65;uk;M_Acq;5;6;0.0013908;0.91584;0
570562;male;65;uk;F_Stranger;1;1;0.0013908;0.36222;9.71E-05
570562;male;65;uk;M_Stranger;1;1;0.0013908;0.46413;0
574338;female;31;uk;Partner;10;10;0.99861;0.80753;0.90285
574338;female;31;uk;Mother;10;9;0.98563;0.91939;0.80978
574338;female;31;uk;Father;NA;NA;NA;NA;NA
574338;female;31;uk;Sister;NA;NA;NA;NA;NA
574338;female;31;uk;Brother;10;9;0.94344;0.3054;0.0005823
574338;female;31;uk;Aunt;8;7;0.99861;0.59162;0.00048525
574338;female;31;uk;Uncle;8;7;0.99351;0.7603;0.0012616
574338;female;31;uk;F_Cousin;8;7;0.92211;0.63494;0.0005823
574338;female;31;uk;M_Cousin;8;7;0.92165;0.73899;0.0012616
574338;female;31;uk;F_Friend;10;8;0.91145;0.76314;0.0014557
574338;female;31;uk;M_Friend;9;8;0.86926;0.38991;0.0005823
574338;female;31;uk;F_Acq;7;6;0.29022;0.84801;0.0005823
574338;female;31;uk;M_Acq;7;6;0.0013908;0.81605;0.0003882
574338;female;31;uk;F_Stranger;3;2;0.0018544;0.74787;0.0013587
574338;female;31;uk;M_Stranger;3;2;0.0013908;0.81925;0.00048525
576577;male;45;uk;Partner;10;9;0.9351;0.88601;0.99039
576577;male;45;uk;Mother;9;8;0.98748;0.87607;0.0015528
576577;male;45;uk;Father;9;8;0.0013908;0.96911;0.00048525
576577;male;45;uk;Sister;8;6;0.98377;0.9233;0.0014557
576577;male;45;uk;Brother;NA;NA;NA;NA;NA
576577;male;45;uk;Aunt;6;5;0.96894;0.98153;0.0007764
576577;male;45;uk;Uncle;6;3;0.0013908;0.9201;0.00048525
576577;male;45;uk;F_Cousin;6;2;0.0018544;0.94425;9.71E-05
576577;male;45;uk;M_Cousin;6;3;0.0013908;0.95455;9.71E-05
576577;male;45;uk;F_Friend;5;6;0.63746;0.95312;9.71E-05
576577;male;45;uk;M_Friend;4;4;0.0013908;0.9446;0.0001941
576577;male;45;uk;F_Acq;4;5;0.0018544;0.91051;0.0003882
576577;male;45;uk;M_Acq;4;3;0.0018544;0.92543;0.0007764
576577;male;45;uk;F_Stranger;5;3;0.0018544;0.95739;0.0013587
576577;male;45;uk;M_Stranger;3;1;0.0018544;0.99538;9.71E-05
577193;male;52;uk;Partner;10;10;0.99954;0.99503;0.99505
577193;male;52;uk;Mother;NA;NA;NA;NA;NA
577193;male;52;uk;Father;NA;NA;NA;NA;NA
577193;male;52;uk;Sister;9;10;0.97265;0.95845;0.00067935
577193;male;52;uk;Brother;9;10;0.95225;0.91548;0.00067935
577193;male;52;uk;Aunt;NA;NA;NA;NA;NA
577193;male;52;uk;Uncle;NA;NA;NA;NA;NA
577193;male;52;uk;F_Cousin;4;4;0.0018544;0.93643;9.71E-05
577193;male;52;uk;M_Cousin;4;4;0.0018544;0.95916;0.0001941
577193;male;52;uk;F_Friend;4;4;0.0018544;0.96094;9.71E-05
577193;male;52;uk;M_Friend;4;4;0.0018544;0.97337;9.71E-05
577193;male;52;uk;F_Acq;1;2;0.0018544;0.96875;9.71E-05
577193;male;52;uk;M_Acq;1;2;0.0018544;0.98473;9.71E-05
577193;male;52;uk;F_Stranger;1;2;0.0018544;0.99645;9.71E-05
577193;male;52;uk;M_Stranger;1;2;0.0013908;0.97408;0.0003882
577623;male;57;uk;Partner;NA;NA;NA;NA;NA
577623;male;57;uk;Mother;NA;NA;NA;NA;NA
577623;male;57;uk;Father;NA;NA;NA;NA;NA
577623;male;57;uk;Sister;1;1;0.054242;0.49219;0.0012616
577623;male;57;uk;Brother;10;10;0.0050997;0.52592;0
577623;male;57;uk;Aunt;1;10;0.067223;0.44957;0
577623;male;57;uk;Uncle;1;10;0.12981;0.43821;0
577623;male;57;uk;F_Cousin;1;1;0;0.48686;0
577623;male;57;uk;M_Cousin;1;1;0.088549;0.53516;0
577623;male;57;uk;F_Friend;7;1;0.23366;0.45312;0.0027174
577623;male;57;uk;M_Friend;7;1;0;0;0
577623;male;57;uk;F_Acq;NA;NA;NA;NA;NA
577623;male;57;uk;M_Acq;NA;NA;NA;NA;NA
577623;male;57;uk;F_Stranger;8;1;0;0;0
577623;male;57;uk;M_Stranger;8;1;0;0;0
577802;male;25;uk;Partner;10;10;0.99954;0.91832;0.99932
577802;male;25;uk;Mother;9;10;0.046361;0;9.71E-05
577802;male;25;uk;Father;8;8;0.11173;0.39702;0.0005823
577802;male;25;uk;Sister;7;6;0;0;0
577802;male;25;uk;Brother;NA;NA;NA;NA;NA
577802;male;25;uk;Aunt;7;8;0.076495;0;0
577802;male;25;uk;Uncle;6;7;0.00092721;0.53374;0.0030085
577802;male;25;uk;F_Cousin;5;7;0.080204;0;0
577802;male;25;uk;M_Cousin;7;7;0.00092721;0.55469;0.0017469
577802;male;25;uk;F_Friend;6;8;0.076495;0;0
577802;male;25;uk;M_Friend;8;8;0.15438;0.60263;0.0003882
577802;male;25;uk;F_Acq;NA;NA;NA;NA;NA
577802;male;25;uk;M_Acq;NA;NA;NA;NA;NA
577802;male;25;uk;F_Stranger;2;5;0;0;0
577802;male;25;uk;M_Stranger;3;5;0;0;0
582551;female;42;uk;Partner;9;8;0.98516;0.97195;0.97186
582551;female;42;uk;Mother;8;4;0.16829;0.89311;0.72312
582551;female;42;uk;Father;6;5;0.0013908;0.72976;0.00029115
582551;female;42;uk;Sister;6;5;0.0069541;0.79403;0.6413
582551;female;42;uk;Brother;6;4;0.0013908;0.61967;0.00048525
582551;female;42;uk;Aunt;4;3;0.0069541;0.60227;0.00048525
582551;female;42;uk;Uncle;1;1;0.0018544;0.99183;0.0001941
582551;female;42;uk;F_Cousin;1;1;0.0018544;0.84304;0.0005823
582551;female;42;uk;M_Cousin;1;1;0.0018544;0.94425;0.0031056
582551;female;42;uk;F_Friend;7;5;0.002318;0.74822;0.65014
582551;female;42;uk;M_Friend;NA;NA;NA;NA;NA
582551;female;42;uk;F_Acq;3;5;0.0013908;0.81037;0.0005823
582551;female;42;uk;M_Acq;NA;NA;NA;NA;NA
582551;female;42;uk;F_Stranger;2;5;0.0018544;0.86009;0.0001941
582551;female;42;uk;M_Stranger;1;3;0.0018544;0.82102;0.00029115
586641;female;48;uk;Partner;9;10;0.91794;0.73544;0.72545
586641;female;48;uk;Mother;8;8;0.50394;0.53906;0.00029115
586641;female;48;uk;Father;NA;NA;NA;NA;NA
586641;female;48;uk;Sister;6;7;0.30876;0.68501;0.00048525
586641;female;48;uk;Brother;NA;NA;NA;NA;NA
586641;female;48;uk;Aunt;5;7;0.39453;0.74077;0.00029115
586641;female;48;uk;Uncle;7;7;0.33241;0.60476;0.0003882
586641;female;48;uk;F_Cousin;3;5;0.0018544;0.44567;0.0074728
586641;female;48;uk;M_Cousin;3;5;0.0018544;0.39062;0
586641;female;48;uk;F_Friend;7;7;0.29764;0.80043;0.0001941
586641;female;48;uk;M_Friend;6;7;0.46778;0.75071;0.00029115
586641;female;48;uk;F_Acq;4;6;0.0018544;0.40057;0
586641;female;48;uk;M_Acq;4;5;0.0018544;0.45774;9.71E-05
586641;female;48;uk;F_Stranger;3;4;0.00046361;0.35334;0
586641;female;48;uk;M_Stranger;2;3;0.00092721;0.29865;0
587916;female;59;uk;Partner;NA;NA;NA;NA;NA
587916;female;59;uk;Mother;1;1;0;0;0
587916;female;59;uk;Father;8;9;0.35002;0.62145;0.098311
587916;female;59;uk;Sister;NA;NA;NA;NA;NA
587916;female;59;uk;Brother;6;9;0.29022;0.49893;0.10928
587916;female;59;uk;Aunt;6;9;0.34029;0.50107;0.12005
587916;female;59;uk;Uncle;NA;NA;NA;NA;NA
587916;female;59;uk;F_Cousin;5;7;0.34307;0.50497;0.12092
587916;female;59;uk;M_Cousin;5;7;0.32638;0.46023;9.71E-05
587916;female;59;uk;F_Friend;10;9;0.29439;0.62429;0.22748
587916;female;59;uk;M_Friend;9;9;0.29068;0.62891;0.3124
587916;female;59;uk;F_Acq;7;6;0.051924;0.59553;0
587916;female;59;uk;M_Acq;7;6;0.026426;0.59091;0
587916;female;59;uk;F_Stranger;5;3;0.00092721;0.52592;0
587916;female;59;uk;M_Stranger;5;3;0.00092721;0.56854;0
589692;female;26;uk;Partner;10;10;0.31386;0.62109;9.71E-05
589692;female;26;uk;Mother;9;6;0;0;0
589692;female;26;uk;Father;9;6;0.30876;0.33061;0
589692;female;26;uk;Sister;9;7;0;0.14134;0
589692;female;26;uk;Brother;9;7;0;0;0
589692;female;26;uk;Aunt;5;1;0;0;0
589692;female;26;uk;Uncle;5;1;0.014835;0;9.71E-05
589692;female;26;uk;F_Cousin;3;1;0.025962;0;0
589692;female;26;uk;M_Cousin;3;10;0;0;0
589692;female;26;uk;F_Friend;4;10;0.15994;0;0
589692;female;26;uk;M_Friend;4;9;0.05146;0;0
589692;female;26;uk;F_Acq;2;7;0;0;0
589692;female;26;uk;M_Acq;2;7;0;0;0
589692;female;26;uk;F_Stranger;2;1;0;0;0
589692;female;26;uk;M_Stranger;1;1;0;0;0
592229;male;63;uk;Partner;10;10;0.98887;0.62358;0.99612
592229;male;63;uk;Mother;NA;NA;NA;NA;NA
592229;male;63;uk;Father;NA;NA;NA;NA;NA
592229;male;63;uk;Sister;8;6;0.1567;0.24077;0.40693
592229;male;63;uk;Brother;NA;NA;NA;NA;NA
592229;male;63;uk;Aunt;4;5;0.97589;0.074929;0.31609
592229;male;63;uk;Uncle;4;4;0.66481;0.052912;0.32356
592229;male;63;uk;F_Cousin;4;4;0.5656;0.082741;0.26174
592229;male;63;uk;M_Cousin;4;5;0.62633;0;0.34705
592229;male;63;uk;F_Friend;3;5;0;0.06108;0.0011646
592229;male;63;uk;M_Friend;3;4;0.20909;0.090199;0.2828
592229;male;63;uk;F_Acq;2;5;0;0.081321;0.00029115
592229;male;63;uk;M_Acq;2;4;0;0.1108;0.00029115
592229;male;63;uk;F_Stranger;1;5;0.0013908;0.71591;0.00087345
592229;male;63;uk;M_Stranger;1;3;0.00092721;0.375;0.0005823
594672;female;39;uk;Partner;7;10;0.73899;0.82955;0.84259
594672;female;39;uk;Mother;7;8;0.96477;0.89524;0.80338
594672;female;39;uk;Father;6;8;0.95225;0.93608;0.77203
594672;female;39;uk;Sister;4;6;0;0;0
594672;female;39;uk;Brother;NA;NA;NA;NA;NA
594672;female;39;uk;Aunt;5;8;0.76588;0.86577;0.75019
594672;female;39;uk;Uncle;2;8;0.73992;0.040128;0.51475
594672;female;39;uk;F_Cousin;3;8;0.99768;0.80327;0.76077
594672;female;39;uk;M_Cousin;8;9;0.98516;0.77592;0.34045
594672;female;39;uk;F_Friend;9;9;0.87622;0.8679;0.75107
594672;female;39;uk;M_Friend;8;9;0.99166;0.77237;0.76698
594672;female;39;uk;F_Acq;2;7;0.0013908;0.33132;0.26727
594672;female;39;uk;M_Acq;2;5;0;0;0.0003882
594672;female;39;uk;F_Stranger;1;2;0;0;0.0003882
594672;female;39;uk;M_Stranger;1;2;0;0;0.00029115
598139;male;36;uk;Partner;NA;NA;NA;NA;NA
598139;male;36;uk;Mother;8;9;0.99954;0.78161;0.44099
598139;male;36;uk;Father;8;9;0.0013908;0.71271;0.00029115
598139;male;36;uk;Sister;NA;NA;NA;NA;NA
598139;male;36;uk;Brother;8;9;0.025962;0.95952;0.0005823
598139;male;36;uk;Aunt;7;7;0.0018544;0.6495;0.00067935
598139;male;36;uk;Uncle;7;7;0.0037089;0.8821;0.00592
598139;male;36;uk;F_Cousin;5;7;0.002318;0.66442;0.0051436
598139;male;36;uk;M_Cousin;5;7;0.0083449;0.67436;9.71E-05
598139;male;36;uk;F_Friend;5;7;0.057024;0.91229;0.0001941
598139;male;36;uk;M_Friend;5;7;0.0018544;0.89489;0.0032026
598139;male;36;uk;F_Acq;3;7;0.00092721;0.76314;0
598139;male;36;uk;M_Acq;3;7;0.0013908;0.83878;0.0043672
598139;male;36;uk;F_Stranger;3;5;0.00092721;0.52912;0.0007764
598139;male;36;uk;M_Stranger;3;5;0.00092721;0.50852;0.00067935
604204;male;24;uk;Partner;6;5;0.64951;0.23118;0.90072
604204;male;24;uk;Mother;5;6;0.66945;0;0.00029115
604204;male;24;uk;Father;5;5;0.72415;0.16158;0.0069876
604204;male;24;uk;Sister;7;5;0.60732;0.075994;0.00067935
604204;male;24;uk;Brother;6;6;0.5095;0.0017756;0.00067935
604204;male;24;uk;Aunt;NA;NA;NA;NA;NA
604204;male;24;uk;Uncle;NA;NA;NA;NA;NA
604204;male;24;uk;F_Cousin;NA;NA;NA;NA;NA
604204;male;24;uk;M_Cousin;NA;NA;NA;NA;NA
604204;male;24;uk;F_Friend;NA;NA;NA;NA;NA
604204;male;24;uk;M_Friend;NA;NA;NA;NA;NA
604204;male;24;uk;F_Acq;NA;NA;NA;NA;NA
604204;male;24;uk;M_Acq;NA;NA;NA;NA;NA
604204;male;24;uk;F_Stranger;5;6;0.00092721;0.079545;0.0003882
604204;male;24;uk;M_Stranger;5;5;0;0;0
609797;male;49;uk;Partner;10;10;0.97775;0.93821;0.99418
609797;male;49;uk;Mother;9;8;0.99444;0.89631;0.0015528
609797;male;49;uk;Father;7;7;0.99907;0.93999;0.00087345
609797;male;49;uk;Sister;8;7;0.99861;0.89737;0.0005823
609797;male;49;uk;Brother;7;6;0.99397;0.92543;0.00067935
609797;male;49;uk;Aunt;NA;NA;NA;NA;NA
609797;male;49;uk;Uncle;NA;NA;NA;NA;NA
609797;male;49;uk;F_Cousin;NA;NA;NA;NA;NA
609797;male;49;uk;M_Cousin;NA;NA;NA;NA;NA
609797;male;49;uk;F_Friend;6;6;0.97728;0.93714;0.27523
609797;male;49;uk;M_Friend;6;5;0.0013908;0.84197;0.0005823
609797;male;49;uk;F_Acq;2;1;0.0018544;0.9858;9.71E-05
609797;male;49;uk;M_Acq;5;4;0.0018544;0.94709;0.0028144
609797;male;49;uk;F_Stranger;1;5;0.0018544;0.74609;0.29629
609797;male;49;uk;M_Stranger;1;1;0.0018544;0.9897;0.0001941
610715;female;55;uk;Partner;9;9;0.95132;0.94531;0.85316
610715;female;55;uk;Mother;8;9;0.99954;0.93146;0.89858
610715;female;55;uk;Father;9;9;0.99907;0.97514;0.64325
610715;female;55;uk;Sister;NA;NA;NA;NA;NA
610715;female;55;uk;Brother;8;9;0;0;0
610715;female;55;uk;Aunt;6;7;0.99954;0.99929;0.43517
610715;female;55;uk;Uncle;6;7;0.91701;0.96413;0.00087345
610715;female;55;uk;F_Cousin;7;8;0.97775;0.98722;0.69585
610715;female;55;uk;M_Cousin;7;8;0.95688;0.99041;0.29251
610715;female;55;uk;F_Friend;9;9;1;0.97053;0.84909
610715;female;55;uk;M_Friend;7;9;0.9949;0.99325;0.79416
610715;female;55;uk;F_Acq;6;7;0.95132;0.98082;0.0017469
610715;female;55;uk;M_Acq;6;7;0.9949;0.9343;0.077931
610715;female;55;uk;F_Stranger;5;5;0.99212;0.99964;0.56473
610715;female;55;uk;M_Stranger;4;4;0.99954;0.99006;0.0007764
615963;male;50;uk;Partner;10;10;0.8688;0.82955;0.7797
615963;male;50;uk;Mother;NA;NA;NA;NA;NA
615963;male;50;uk;Father;NA;NA;NA;NA;NA
615963;male;50;uk;Sister;8;9;0.0018544;0.92365;9.71E-05
615963;male;50;uk;Brother;8;9;0;0;0
615963;male;50;uk;Aunt;NA;NA;NA;NA;NA
615963;male;50;uk;Uncle;NA;NA;NA;NA;NA
615963;male;50;uk;F_Cousin;NA;NA;NA;NA;NA
615963;male;50;uk;M_Cousin;NA;NA;NA;NA;NA
615963;male;50;uk;F_Friend;7;9;0;0;0
615963;male;50;uk;M_Friend;7;9;0;0;0
615963;male;50;uk;F_Acq;4;8;0;0;0
615963;male;50;uk;M_Acq;4;8;0;0;0
615963;male;50;uk;F_Stranger;2;2;0;0;0
615963;male;50;uk;M_Stranger;2;2;0;0;0
617480;female;29;uk;Partner;10;10;0.55401;0.23544;0.77038
617480;female;29;uk;Mother;10;6;0;0;0.0003882
617480;female;29;uk;Father;10;6;0;0.31818;0.0003882
617480;female;29;uk;Sister;8;6;0;0;0
617480;female;29;uk;Brother;NA;NA;NA;NA;NA
617480;female;29;uk;Aunt;4;4;0;0;0
617480;female;29;uk;Uncle;4;4;0;0;0
617480;female;29;uk;F_Cousin;4;4;0;0;0
617480;female;29;uk;M_Cousin;4;4;0;0;0
617480;female;29;uk;F_Friend;7;5;0.0013908;0.82209;0.00048525
617480;female;29;uk;M_Friend;NA;NA;NA;NA;NA
617480;female;29;uk;F_Acq;6;4;0.00046361;0.66832;0.0003882
617480;female;29;uk;M_Acq;NA;NA;NA;NA;NA
617480;female;29;uk;F_Stranger;1;1;0;0;0
617480;female;29;uk;M_Stranger;1;1;0;0;0
619141;male;54;uk;Partner;10;10;1;0.9755;0.9966
619141;male;54;uk;Mother;5;5;0.40658;0.83665;0.0012616
619141;male;54;uk;Father;NA;NA;NA;NA;NA
619141;male;54;uk;Sister;8;5;0.29161;0.86293;0.0014557
619141;male;54;uk;Brother;7;5;0.0018544;0.81463;0.0003882
619141;male;54;uk;Aunt;4;4;0.0013908;0.92685;9.71E-05
619141;male;54;uk;Uncle;4;4;0.0018544;0.85476;0
619141;male;54;uk;F_Cousin;1;3;0.0018544;0.93004;0.0001941
619141;male;54;uk;M_Cousin;2;3;0.0018544;0.96307;9.71E-05
619141;male;54;uk;F_Friend;9;10;0.99166;0.92436;1
619141;male;54;uk;M_Friend;8;8;0.0018544;0.80007;0.00048525
619141;male;54;uk;F_Acq;7;9;0.95271;0.87322;0.95439
619141;male;54;uk;M_Acq;2;5;0.00092721;0.94105;0.0001941
619141;male;54;uk;F_Stranger;1;3;0.29161;0.86222;0.0001941
619141;male;54;uk;M_Stranger;1;3;0.0018544;0.89453;0
619651;female;46;uk;Partner;2;2;0.96291;0.85263;0.82987
619651;female;46;uk;Mother;NA;NA;NA;NA;NA
619651;female;46;uk;Father;5;3;0.046361;0.88672;0.71283
619651;female;46;uk;Sister;NA;NA;NA;NA;NA
619651;female;46;uk;Brother;3;3;0.00046361;0.93501;0.00067935
619651;female;46;uk;Aunt;NA;NA;NA;NA;NA
619651;female;46;uk;Uncle;NA;NA;NA;NA;NA
619651;female;46;uk;F_Cousin;NA;NA;NA;NA;NA
619651;female;46;uk;M_Cousin;NA;NA;NA;NA;NA
619651;female;46;uk;F_Friend;7;5;0.002318;0.98438;0.65489
619651;female;46;uk;M_Friend;8;6;0.050997;0.94602;0.0005823
619651;female;46;uk;F_Acq;5;5;0.0018544;0.85653;0.00067935
619651;female;46;uk;M_Acq;NA;NA;NA;NA;NA
619651;female;46;uk;F_Stranger;4;5;0.0018544;0.97301;0.0005823
619651;female;46;uk;M_Stranger;3;2;0.01159;0.94886;0.0007764
621027;male;31;uk;Partner;NA;NA;NA;NA;NA
621027;male;31;uk;Mother;7;3;0.99397;0.46946;0.0001941
621027;male;31;uk;Father;6;2;0.99954;0.88139;0.00067935
621027;male;31;uk;Sister;5;2;0;0;0
621027;male;31;uk;Brother;NA;NA;NA;NA;NA
621027;male;31;uk;Aunt;3;2;0.00046361;0.64631;0
621027;male;31;uk;Uncle;1;1;0.00092721;0.58984;0
621027;male;31;uk;F_Cousin;1;1;0.00092721;0.58203;0
621027;male;31;uk;M_Cousin;1;1;0;0;0
621027;male;31;uk;F_Friend;8;7;0.90542;0.45952;0.95943
621027;male;31;uk;M_Friend;6;3;0.00046361;0.69638;0
621027;male;31;uk;F_Acq;2;4;0.00092721;0.56605;0
621027;male;31;uk;M_Acq;2;4;0.00046361;0.54297;0
621027;male;31;uk;F_Stranger;4;6;0;0;0
621027;male;31;uk;M_Stranger;2;1;0;0;0
623462;female;27;uk;Partner;10;10;1;0.99751;0.99563
623462;female;27;uk;Mother;8;9;0.00046361;0.25036;0.019895
623462;female;27;uk;Father;7;9;0.0013908;0.47727;9.71E-05
623462;female;27;uk;Sister;NA;NA;NA;NA;NA
623462;female;27;uk;Brother;NA;NA;NA;NA;NA
623462;female;27;uk;Aunt;3;9;0.0018544;0.49751;0.0005823
623462;female;27;uk;Uncle;3;9;0.0018544;0.4343;9.71E-05
623462;female;27;uk;F_Cousin;2;9;0.0018544;0.46626;0.0003882
623462;female;27;uk;M_Cousin;3;9;0.0018544;0.49183;9.71E-05
623462;female;27;uk;F_Friend;6;9;0.00046361;0.19389;0.0011646
623462;female;27;uk;M_Friend;5;9;0.00092721;0.42862;0
623462;female;27;uk;F_Acq;4;9;0;0;0
623462;female;27;uk;M_Acq;4;9;0;0;0
623462;female;27;uk;F_Stranger;1;9;0;0;0
623462;female;27;uk;M_Stranger;1;9;0;0;0
624059;female;27;uk;Partner;10;9;0;0;0
624059;female;27;uk;Mother;10;8;0;0;0
624059;female;27;uk;Father;NA;NA;NA;NA;NA
624059;female;27;uk;Sister;NA;NA;NA;NA;NA
624059;female;27;uk;Brother;10;9;0;0;0
624059;female;27;uk;Aunt;10;8;0;0;0.00029115
624059;female;27;uk;Uncle;9;7;0;0;0.0007764
624059;female;27;uk;F_Cousin;8;10;0.087158;0;0.060656
624059;female;27;uk;M_Cousin;7;7;0.0018544;0;0
